# orbit data saved at Fri Nov 18 17:20:19 2016
#       zpos [m]                x [mm]                 y [mm]        
  1.97643470000000e+01  -2.40537769708260e+00  -2.97179349938249e+00
  1.98404830000000e+01  -2.27321012515650e+00  -2.92847102077710e+00
  1.99390850000000e+01  -2.10204291218159e+00  -2.87236506517859e+00
  2.02390850000000e+01  -1.55975096288957e+00  -2.73277568746201e+00
  2.03367730000000e+01  -1.40553325228381e+00  -2.73577699635843e+00
  2.06367730000000e+01  -9.17918299362658e-01  -2.76814345138288e+00
  2.07344610000000e+01  -7.72401605623373e-01  -2.82475708490256e+00
  2.10344610000000e+01  -3.19179598766401e-01  -3.01765435755095e+00
  2.11300560000000e+01  -1.80404417012485e-01  -3.12396508967306e+00
  2.11300560000000e+01  -1.80404417012485e-01  -3.12396508967306e+00
  2.11859360000000e+01  -9.92834676280113e-02  -3.18610896446759e+00
  2.12620720000000e+01   1.12431000587515e-02  -3.27077943782759e+00
  2.15120720000000e+01  -7.04467104441069e-01  -3.32875412459468e+00
  2.15120720000000e+01  -7.04467104441069e-01  -3.32875412459468e+00
  2.15120720000000e+01  -7.04467104441069e-01  -3.32875412459468e+00
  2.17620720000000e+01  -1.31621713097030e+00  -2.95130796719980e+00
  2.18382080000000e+01  -1.17508214941481e+00  -2.90784673713441e+00
  2.19368100000000e+01  -9.92301448414825e-01  -2.85156108767940e+00
  2.22368100000000e+01  -4.36339034051769e-01  -2.76467182202440e+00
  2.24121220000000e+01  -1.24766574608727e-01  -2.81721058320680e+00
  2.24841220000000e+01   3.19509989101716e-03  -2.83878806110411e+00
  2.26001220000000e+01   2.09355575473938e-01  -2.87355177549422e+00
  2.26001220000000e+01   2.09355575473938e-01  -2.87355177549422e+00
  2.26741220000000e+01   3.40871740932008e-01  -2.89572862777756e+00
  2.26741220000000e+01   3.40871740932008e-01  -2.89572862777756e+00
  2.27651220000000e+01   5.02601079535851e-01  -2.92300016234222e+00
  2.27651220000000e+01   5.02601079535851e-01  -2.92300016234222e+00
  2.28641220000000e+01   6.78548381972998e-01  -2.95266919445102e+00
  2.29361220000000e+01   8.06510056472742e-01  -2.97424667234832e+00
  2.31114340000000e+01   1.11808251591578e+00  -3.02678543353072e+00
  2.34114340000000e+01   1.64573093777194e+00  -3.20022363762603e+00
  2.35070290000000e+01   1.82818210048232e+00  -3.31326301534786e+00
  2.35070290000000e+01   1.82818210048232e+00  -3.31326301534786e+00
  2.35629090000000e+01   1.93483381837819e+00  -3.37934011589805e+00
  2.36390450000000e+01   2.08014582971892e+00  -3.46936957415663e+00
  2.38890450000000e+01   1.24623444651732e+00  -4.17049534272381e+00
  2.38890450000000e+01   1.24623444651732e+00  -4.17049534272381e+00
  2.38890450000000e+01   1.24623444651732e+00  -4.17049534272381e+00
  2.41390450000000e+01   1.61049159111004e-01  -4.26062163558779e+00
  2.42151810000000e+01   2.32266078070783e-01  -4.17050940710250e+00
  2.43137830000000e+01   3.24497488221987e-01  -4.05380711182685e+00
  2.46137830000000e+01   5.98074283404061e-01  -3.72149448302895e+00
  2.47114710000000e+01   6.91506763807449e-01  -3.66401032125299e+00
  2.50114710000000e+01   9.66310527414949e-01  -3.50204123844834e+00
  2.51091590000000e+01   1.06316113305929e+00  -3.49553233240293e+00
  2.54091590000000e+01   1.34327226601719e+00  -3.48465377567039e+00
  2.55047540000000e+01   1.44243160998297e+00  -3.52392829556992e+00
  2.55047540000000e+01   1.44243160998297e+00  -3.52392829556992e+00
  2.55606340000000e+01   1.50039514511355e+00  -3.54688619265643e+00
  2.56367700000000e+01   1.57936994308602e+00  -3.57816612201540e+00
  2.58867700000000e+01   7.45689366988255e-01  -3.89325578088755e+00
  2.58867700000000e+01   7.45689366988255e-01  -3.89325578088755e+00
  2.58867700000000e+01   7.45689366988255e-01  -3.89325578088755e+00
  2.61367700000000e+01  -1.29130066023770e-01  -3.72565705702081e+00
  2.62129060000000e+01  -6.23732193938989e-02  -3.61367363096950e+00
  2.63115080000000e+01   2.40820526377095e-02  -3.46864644572846e+00
  2.66115080000000e+01   2.84610392593305e-01  -3.03403096463890e+00
  2.67091960000000e+01   3.70725123167751e-01  -2.93324229849439e+00
  2.70091960000000e+01   6.27923290085969e-01  -2.62486956702973e+00
  2.71068840000000e+01   7.15502885503569e-01  -2.56054847861047e+00
  2.74068840000000e+01   9.72543220422723e-01  -2.36038200372789e+00
  2.75024790000000e+01   1.06045044491802e+00  -2.32871995988776e+00
  2.75024790000000e+01   1.06045044491802e+00  -2.32871995988776e+00
  2.75583590000000e+01   1.11183656035080e+00  -2.31021193112280e+00
  2.76344950000000e+01   1.18184968283811e+00  -2.28499490753566e+00
  2.78844950000000e+01   6.72482370539052e-01  -2.40804549583572e+00
  2.78844950000000e+01   6.72482370539052e-01  -2.40804549583572e+00
  2.78844950000000e+01   6.72482370539052e-01  -2.40804549583572e+00
  2.81344950000000e+01   1.82719183150649e-01  -2.22152585253972e+00
  2.82106310000000e+01   2.58522817831630e-01  -2.10488725226157e+00
  2.83092330000000e+01   3.56694379074854e-01  -1.95383125687665e+00
  2.86092330000000e+01   6.51324890469598e-01  -1.52593808214384e+00
  2.87845450000000e+01   8.29894825790163e-01  -1.33635609001590e+00
  2.88565450000000e+01   9.03232847962523e-01  -1.25849545621324e+00
  2.89725450000000e+01   1.02138855035132e+00  -1.13305332397562e+00
  2.89725450000000e+01   1.02138855035132e+00  -1.13305332397562e+00
  2.90465450000000e+01   1.09676373980625e+00  -1.05302989478955e+00
  2.90465450000000e+01   1.09676373980625e+00  -1.05302989478955e+00
  2.91375450000000e+01   1.18945485116298e+00  -9.54622704844519e-01
  2.91375450000000e+01   1.18945485116298e+00  -9.54622704844519e-01
  2.92365450000000e+01   1.29029463164998e+00  -8.47564333365860e-01
  2.93085450000000e+01   1.36363265382233e+00  -7.69703699563200e-01
  2.94838570000000e+01   1.54220258914290e+00  -5.80121707435255e-01
  2.97838570000000e+01   1.83470039359739e+00  -2.68085606992828e-01
  2.98794520000000e+01   1.93876126663438e+00  -1.90297992338632e-01
  2.98794520000000e+01   1.93876126663438e+00  -1.90297992338632e-01
  2.99353320000000e+01   1.99958998764810e+00  -1.44827288778022e-01
  3.00114680000000e+01   2.08246857574940e+00  -8.28738620369594e-02
  3.02614680000000e+01   2.19847251457388e+00  -5.39775644304047e-01
  3.02614680000000e+01   2.19847251457388e+00  -5.39775644304047e-01
  3.02614680000000e+01   2.19847251457388e+00  -5.39775644304047e-01
  3.05114680000000e+01   2.04115029850816e+00  -9.83686210425541e-01
  3.05876040000000e+01   2.04321269064623e+00  -9.17899163803418e-01
  3.06862060000000e+01   2.04588364774402e+00  -8.32699857679710e-01
  3.09862060000000e+01   2.02654382322674e+00  -5.62382292508278e-01
  3.10838940000000e+01   2.03320537945128e+00  -4.94581159228751e-01
  3.13838940000000e+01   2.02672897250485e+00  -2.73780583021093e-01
  3.14815820000000e+01   2.03699483102307e+00  -2.19853863548553e-01
  3.17815820000000e+01   2.04194078951167e+00  -4.06206921975745e-02
  3.18771770000000e+01   2.05518541160588e+00   6.37161966295325e-04
  3.18771770000000e+01   2.05518541160588e+00   6.37161966295325e-04
  3.19330570000000e+01   2.06292754751910e+00   2.47544159092531e-02
  3.20091930000000e+01   2.07347613842620e+00   5.76139586114905e-02
  3.22591930000000e+01   2.01043999765447e+00  -3.67015355161315e-01
  3.22591930000000e+01   2.01043999765447e+00  -3.67015355161315e-01
  3.22591930000000e+01   2.01043999765447e+00  -3.67015355161315e-01
  3.25091930000000e+01   1.74489057433217e+00  -7.03683178035485e-01
  3.25853290000000e+01   1.69516178060538e+00  -6.44649539030624e-01
  3.26839310000000e+01   1.63075915216353e+00  -5.68196417338423e-01
  3.29839310000000e+01   1.41542540047775e+00  -3.23005737976049e-01
  3.30816190000000e+01   1.35377808932616e+00  -2.60810678755820e-01
  3.33816190000000e+01   1.14882767887497e+00  -5.62989234115264e-02
  3.34793070000000e+01   1.08876753978261e+00  -5.51963149132081e-03
  3.37793070000000e+01   8.92180920751431e-01   1.64618801210519e-01
  3.38749020000000e+01   8.34501508237584e-01   2.04804726473615e-01
  3.38749020000000e+01   8.34501508237584e-01   2.04804726473615e-01
  3.39307820000000e+01   8.00785042195702e-01   2.28295385019583e-01
  3.40069180000000e+01   7.54846658899983e-01   2.60301197100038e-01
  3.42569180000000e+01   6.51740985656505e-01   1.71182294661175e-01
  3.42569180000000e+01   6.51740985656505e-01   1.71182294661175e-01
  3.42569180000000e+01   6.51740985656505e-01   1.71182294661175e-01
  3.45069180000000e+01   5.16808528811616e-01   1.54080609163426e-01
  3.45830540000000e+01   4.61452914325025e-01   2.07383778633341e-01
  3.46816560000000e+01   3.89763118438627e-01   2.76415499712365e-01
  3.49816560000000e+01   1.69536932634037e-01   4.87277157272865e-01
  3.51569680000000e+01   4.29972649620210e-02   5.86097779950206e-01
  3.52289680000000e+01  -8.97211575570016e-03   6.26683049827731e-01
  3.53449680000000e+01  -9.27005624675843e-02   6.92070429074853e-01
  3.53449680000000e+01  -9.27005624675843e-02   6.92070429074853e-01
  3.54189680000000e+01  -1.46113537094131e-01   7.33783067560087e-01
  3.54189680000000e+01  -1.46113537094131e-01   7.33783067560087e-01
  3.55099680000000e+01  -2.11797059945695e-01   7.85078339210847e-01
  3.55099680000000e+01  -2.11797059945695e-01   7.85078339210847e-01
  3.56089680000000e+01  -2.83254958432562e-01   8.40883085292442e-01
  3.56809680000000e+01  -3.35224339150283e-01   8.81468355169967e-01
  3.58562800000000e+01  -4.61764006822299e-01   9.80288977847308e-01
  3.61562800000000e+01  -6.73752360381472e-01   1.15682978033055e+00
  3.62518750000000e+01  -7.43843331392250e-01   1.20424660058482e+00
  3.62518750000000e+01  -7.43843331392250e-01   1.20424660058482e+00
  3.63077550000000e+01  -7.84814966520471e-01   1.23196407446744e+00
  3.63838910000000e+01  -8.40638452778921e-01   1.26972888462360e+00
  3.66338910000000e+01  -5.62285753858245e-01   1.56421527808291e+00
  3.66338910000000e+01  -5.62285753858245e-01   1.56421527808291e+00
  3.66338910000000e+01  -5.62285753858245e-01   1.56421527808291e+00
  3.68838910000000e+01  -1.68694558063354e-01   1.65787533523678e+00
  3.69600270000000e+01  -1.90403301567485e-01   1.63621004701140e+00
  3.70586290000000e+01  -2.18517800976363e-01   1.60815182554458e+00
  3.73586290000000e+01  -3.01015911275878e-01   1.54049856220383e+00
  3.74563170000000e+01  -3.29118051741509e-01   1.51183154727097e+00
  3.77563170000000e+01  -4.11181200032008e-01   1.44116903268312e+00
  3.78540050000000e+01  -4.39601815057973e-01   1.41107471487379e+00
  3.81540050000000e+01  -5.21486127578743e-01   1.33571186316435e+00
  3.82496000000000e+01  -5.49660233259444e-01   1.30432715398955e+00
  3.82496000000000e+01  -5.49660233259444e-01   1.30432715398955e+00
  3.83054800000000e+01  -5.66129389862170e-01   1.28598124103712e+00
  3.83816160000000e+01  -5.88568468371568e-01   1.26098509879398e+00
  3.86316160000000e+01  -3.37906638957994e-01   1.26388688356371e+00
  3.86316160000000e+01  -3.37906638957994e-01   1.26388688356371e+00
  3.86316160000000e+01  -3.37906638957994e-01   1.26388688356371e+00
  3.88816160000000e+01  -1.17438157008365e-01   1.14545710035514e+00
  3.89577520000000e+01  -1.48871214345257e-01   1.08429651616417e+00
  3.90563540000000e+01  -1.89579451178454e-01   1.00508883619153e+00
  3.93563540000000e+01  -3.10694393831599e-01   7.80623335065946e-01
  3.94540420000000e+01  -3.51227974612100e-01   6.97978103651420e-01
  3.97540420000000e+01  -4.71279808119557e-01   4.60155025668235e-01
  3.98517300000000e+01  -5.12095106146540e-01   3.71907573053892e-01
  4.01517300000000e+01  -6.31386433637472e-01   1.16364256369069e-01
  4.02473250000000e+01  -6.71657817990145e-01   2.31101824853928e-02
  4.02473250000000e+01  -6.71657817990145e-01   2.31101824853928e-02
  4.03032050000000e+01  -6.95198431595746e-01  -3.14014305552456e-02
  4.03793410000000e+01  -7.27272306997965e-01  -1.05673015567093e-01
  4.06293410000000e+01  -8.64997938849413e-01  -9.39505288155529e-02
  4.06293410000000e+01  -8.64997938849413e-01  -9.39505288155529e-02
  4.06293410000000e+01  -8.64997938849413e-01  -9.39505288155529e-02
  4.08793410000000e+01  -9.72348094045339e-01  -7.41936880140754e-03
  4.09554770000000e+01  -9.95450056261699e-01  -5.95792361048866e-02
  4.10540790000000e+01  -1.02536888150150e+00  -1.27130292580898e-01
  4.13540790000000e+01  -1.10831286901431e+00  -3.33562246865228e-01
  4.15293910000000e+01  -1.16322574903606e+00  -4.81737744899748e-01
  4.16013910000000e+01  -1.18577826889532e+00  -5.42592882360307e-01
  4.17173910000000e+01  -1.22211288422412e+00  -6.40637270491207e-01
  4.17173910000000e+01  -1.22211288422412e+00  -6.40637270491207e-01
  4.17913910000000e+01  -1.24529186296836e+00  -7.03182828436781e-01
  4.17913910000000e+01  -1.24529186296836e+00  -7.03182828436781e-01
  4.18823910000000e+01  -1.27379574223492e+00  -7.80096960504987e-01
  4.18823910000000e+01  -1.27379574223492e+00  -7.80096960504987e-01
  4.19813910000000e+01  -1.30480545704140e+00  -8.63772774513255e-01
  4.20533910000000e+01  -1.32735797690065e+00  -9.24627911973814e-01
  4.22287030000000e+01  -1.38227085692240e+00  -1.07280341000833e+00
  4.25287030000000e+01  -1.46541154619964e+00  -1.33366319741979e+00
  4.26242980000000e+01  -1.49646235782772e+00  -1.43653217799573e+00
  4.26242980000000e+01  -1.49646235782772e+00  -1.43653217799573e+00
  4.26801780000000e+01  -1.51461309116919e+00  -1.49666417898515e+00
  4.27563140000000e+01  -1.53934330293879e+00  -1.57859349228742e+00
  4.30063140000000e+01  -1.99776596698312e+00  -1.25909029941655e+00
  4.30063140000000e+01  -1.99776596698312e+00  -1.25909029941655e+00
  4.30063140000000e+01  -1.99776596698312e+00  -1.25909029941655e+00
  4.32563140000000e+01  -2.20605708911818e+00  -7.41296988837513e-01
  4.33324500000000e+01  -2.15676468783638e+00  -7.64531038187677e-01
  4.34310520000000e+01  -2.09292722131347e+00  -7.94620926466874e-01
  4.37310520000000e+01  -1.87826464379844e+00  -8.71997259265142e-01
  4.38287400000000e+01  -1.81562464670278e+00  -9.13064780361405e-01
