%eval_id interface           X001           X002           X003           X004           X005           X006           X007           X008           X009           X010           X011           X012           X013           X014           X015           X016           X017           X018           X019           X020           X021           X022           X023           X024           X025           X026           X027           X028           X029           X030           X031           X032           X033           X034           X035           X036           X037           X038           X039           X040           X041           X042           X043           X044           X045           X046           X047           X048           X049           X050           X051           X052           X053           X054           X055           X056           X057           X058           X059           X060           Y001           Y002           Y003           Y004           Y005           Y006           Y007           Y008           Y009           Y010           Y011           Y012           Y013           Y014           Y015           Y016           Y017           Y018           Y019           Y020           Y021           Y022           Y023           Y024           Y025           Y026           Y027           Y028           Y029           Y030           Y031           Y032           Y033           Y034           Y035           Y036           Y037           Y038           Y039           Y040           Y041           Y042           Y043           Y044           Y045           Y046           Y047           Y048           Y049           Y050           Y051           Y052           Y053           Y054           Y055           Y056           Y057           Y058           Y059           Y060         obj_fn 
11           NO_ID 2.919733242e-05 7.771737375e-05 -2.860847659e-05 -8.702506124e-05 3.38990662e-05 4.579285669e-05 0.0001090236365 2.455707508e-05 -5.610007814e-05 4.293725326e-05 -3.50234297e-05 -9.899399915e-05 -9.191756746e-05 -4.204223715e-05 -8.585353644e-05 3.849296801e-06 2.958089758e-05 3.810153239e-05 4.529559209e-05 -2.26591106e-05 5.741152426e-05 3.357272195e-06 -2.886121266e-05 -5.104449373e-05 -2.710894442e-05 1.448475216e-05 9.600095342e-06 -2.006043954e-05 3.410492058e-05 6.021316746e-05 3.619128497e-05 1.185617386e-05 4.923723876e-05 -3.139783565e-05 -5.599996157e-07 8.61203287e-06 -1.942538249e-05 3.736427459e-05 -6.029893297e-05 -2.292253857e-06 -8.279420832e-06 2.515509115e-05 -5.137443979e-06 -1.917874933e-06 1.180228346e-05 4.494592761e-06 -2.332724632e-05 2.025846866e-05 4.620321941e-05 -6.058138231e-05 -4.777061937e-05 5.251509462e-05 -7.166947606e-06 -1.809363585e-05 2.749458143e-05 1.53369621e-05 2.172594626e-05 -3.109284791e-05 -4.483170185e-05 8.116093662e-06 -5.145211325e-05 0.0001014431247 7.646382146e-05 -1.941747547e-05 -2.471018847e-05 -9.567473432e-05 1.808076714e-05 -1.037782025e-05 0.0001217892876 0.0001185636275 5.082475167e-05 2.095266355e-05 4.961457715e-05 -8.022536159e-05 -8.730227832e-05 -4.584350962e-05 -3.094751826e-05 -2.534011267e-05 -4.998669817e-05 3.005523382e-05 9.162786129e-05 -1.230946908e-05 1.650716829e-05 5.325700641e-06 -2.943039303e-05 -8.081627504e-06 -5.794697783e-05 -1.087302254e-05 -2.015401064e-05 2.728290412e-05 2.287138693e-05 -3.144224794e-05 5.141338553e-05 3.595851532e-06 -4.155712691e-05 -1.01573112e-05 -1.018181103e-05 -3.455030446e-05 -2.208041016e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    42.87208772 
12           NO_ID 2.226012776e-05 7.508956007e-05 -2.975465507e-05 -7.390650846e-05 3.524762506e-05 3.985068281e-05 0.0001009532573  1.9667311e-05 -4.947567766e-05 4.693579829e-05 -3.484079967e-05 -9.059712621e-05 -7.809770374e-05 -3.685224792e-05 -8.829797782e-05 8.447277774e-06 3.768104894e-05 3.669169172e-05 3.904419182e-05 -1.851128572e-05 6.644767437e-05 -1.634605108e-06 -3.593546092e-05 -4.833594886e-05 -2.494490261e-05 5.764957104e-06 2.089718129e-07 -1.469944572e-05 4.27629855e-05 6.040218263e-05 3.566315504e-05 2.218964725e-05 6.324829392e-05 -3.199533418e-05 -8.276473706e-06 6.507777608e-06 -1.639193578e-05 3.226180384e-05 -7.580489979e-05 -1.273203491e-05 -1.088402216e-05 3.49367214e-05 1.368141252e-06 -9.065331667e-06 1.597738621e-05 6.418713609e-06 -2.551200408e-05 1.55577326e-05 4.376643932e-05 -5.378200638e-05 -4.840583114e-05 4.180239543e-05 -8.817706249e-06 -2.376876526e-05 2.146930989e-05 1.343260217e-05 2.48813051e-05 -2.818425729e-05 -4.499472305e-05 7.84085698e-06 -4.627408951e-05 8.994593609e-05 7.011533648e-05 -1.790338893e-05 -2.100702712e-05 -8.542144441e-05 1.042455526e-05 -1.490352768e-05 0.0001136745357 0.0001052742582 4.712157117e-05 2.683974203e-05 5.200737139e-05 -8.240081013e-05 -8.281825569e-05 -3.668720904e-05 -3.295414025e-05 -3.501307077e-05 -4.905204882e-05 3.583617802e-05 8.983952068e-05 -1.518628021e-05 2.499092481e-05 1.616559153e-05 -3.336353837e-05 -1.477394883e-05 -5.726773557e-05 -1.069775188e-05 -3.026243329e-05 1.512890937e-05 2.512856009e-05 -2.46320177e-05 5.149949527e-05 2.226949111e-06 -3.309743867e-05 5.065991586e-06 -4.833861096e-06 -3.909051559e-05 -2.585280326e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    21.28941449 
13           NO_ID 2.226001963e-05 7.508951911e-05 -2.975467293e-05 -7.390630398e-05 3.524764608e-05 3.985059019e-05 0.0001009531315 1.966723478e-05 -4.94755744e-05 4.693586062e-05 -3.484079683e-05 -9.059699532e-05 -7.809748832e-05 -3.685216703e-05 -8.829801593e-05 8.447349444e-06 3.76811752e-05 3.669166975e-05 3.904409438e-05 -1.851122107e-05 6.644781522e-05 -1.634682918e-06 -3.593557119e-05 -4.833590664e-05 -2.494486888e-05 5.764821185e-06 2.088254298e-07 -1.469936216e-05 4.276312045e-05 6.040218558e-05 3.566314681e-05 2.218980832e-05 6.324851231e-05 -3.199534349e-05 -8.276593986e-06 6.507744809e-06 -1.63918885e-05 3.226172431e-05 -7.580514148e-05 -1.273219764e-05 -1.088406276e-05 3.493687387e-05 1.368242657e-06 -9.065443077e-06 1.597745129e-05 6.418743601e-06 -2.551203814e-05 1.555765933e-05 4.376640134e-05 -5.378190039e-05 -4.840584104e-05 4.180222845e-05 -8.81773198e-06 -2.376885372e-05 2.146921598e-05 1.343257248e-05 2.488135428e-05 -2.818421195e-05 -4.49947256e-05 7.84085269e-06 -4.62740088e-05 8.994575688e-05 7.011523752e-05 -1.790336533e-05 -2.10069694e-05 -8.542128459e-05 1.042443592e-05 -1.490359822e-05 0.0001136744092 0.0001052740511 4.712151345e-05 2.683983379e-05 5.200740868e-05 -8.240084404e-05 -8.28181858e-05 -3.668706632e-05 -3.295417152e-05 -3.501322154e-05 -4.905203425e-05 3.583626813e-05 8.98394928e-05 -1.518632505e-05 2.499105705e-05 1.61657605e-05 -3.336359968e-05 -1.477405314e-05 -5.726772499e-05 -1.069774915e-05 -3.026259086e-05 1.512871993e-05 2.512859528e-05 -2.463191154e-05 5.149949662e-05 2.226927774e-06 -3.309730681e-05 5.066228878e-06 -4.833777735e-06 -3.909058636e-05 -2.585286206e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    21.28941449 
14           NO_ID 3.729955589e-05 8.752036964e-05 -2.912884438e-05 -9.429862496e-05 2.182530822e-05 5.070081798e-05 0.0001250607546 3.422246259e-05 -4.247370989e-05 4.440223304e-05 -4.087815308e-05 -0.0001042866078 -0.0001042714742 -6.349056984e-05 -0.0001044073563 -4.43080927e-06 1.736475303e-05 2.404089339e-05 5.03729458e-05 -9.61479947e-06 6.363445918e-05 8.017668899e-06 -1.442416658e-05 -3.688884847e-05 -3.340611934e-05 2.80285675e-06 4.039261666e-06 -2.517842702e-05 2.123750265e-05 4.563248529e-05 3.389380911e-05 1.602745636e-05 5.342495608e-05 -2.898383716e-05 2.919090595e-06 1.460576493e-05 -1.394754884e-05 3.876717696e-05 -6.474616953e-05 -8.549187155e-06 -1.161390634e-05 3.141970786e-05 8.230959233e-07 -7.13414137e-06 1.137900585e-05 9.846252678e-06 -1.625683267e-05 1.132043239e-05 3.981098314e-05 -5.870923485e-05 -4.768707149e-05 5.139448369e-05 1.655355105e-06 -8.052021148e-06 2.683386995e-05 1.072455283e-05 1.699311995e-05 -3.121388957e-05 -4.167011658e-05 9.003563359e-06 -5.508926619e-05 0.0001029726786 8.844314602e-05 -1.514975225e-05 -3.171375689e-05 -0.000104754605 8.188514325e-06 -8.712641253e-07 0.0001358372582 0.000131378921 6.778560719e-05 3.772260022e-05 5.360273745e-05 -7.63454524e-05 -8.021213261e-05 -5.277316054e-05 -4.498794029e-05 -3.426606072e-05 -5.434918634e-05 1.749519557e-05 7.668663333e-05 -6.312191879e-06 2.898773692e-05 1.149060839e-05 -2.324664503e-05 6.961859638e-06 -4.298708885e-05 -1.262273314e-05 -2.992565359e-05 1.982611927e-05 1.760660416e-05 -3.898462613e-05 4.237584154e-05 1.832598012e-06 -3.554018809e-05 -3.677771976e-07 -3.525437421e-06 -3.369384124e-05 -2.316458229e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    19.04279202 
15           NO_ID 3.817952885e-05 8.824770955e-05 -2.909222753e-05 -9.549178942e-05 2.103995417e-05 5.133567095e-05 0.0001264713099 3.507410002e-05 -4.20640173e-05 4.425399144e-05 -4.123140506e-05 -0.0001050875939 -0.0001058029294 -6.504920643e-05 -0.0001053499332 -5.18431986e-06 1.617602491e-05 2.33006817e-05 5.103580326e-05 -9.094256583e-06 6.346985496e-05 8.582433732e-06 -1.316551784e-05 -3.621906643e-05 -3.390119414e-05 2.629541103e-06 4.263376005e-06 -2.579156338e-05 1.997802372e-05 4.476829457e-05 3.379028279e-05    1.56669e-05 5.285018212e-05 -2.880763126e-05 3.574154987e-06 1.50795868e-05 -1.380452515e-05 3.914781327e-05 -6.409911145e-05 -8.304444278e-06 -1.165661265e-05 3.121392365e-05 7.912047405e-07 -7.021145369e-06 1.110994972e-05 1.004680164e-05 -1.571530273e-05 1.107250344e-05 3.957954519e-05 -5.899753224e-05 -4.76450161e-05 5.195572699e-05 2.26814508e-06 -7.132417709e-06 2.714775607e-05 1.056610197e-05 1.653157383e-05 -3.139115658e-05 -4.147559032e-05 9.071594548e-06 -5.560505157e-05 0.0001037348872 8.951552568e-05 -1.498863404e-05 -3.234021905e-05 -0.0001058858088 8.057681188e-06 -5.022143871e-08 0.0001371340227 0.0001329063326 6.899468195e-05 3.835936784e-05 5.369608402e-05 -7.599114696e-05 -8.005964558e-05 -5.37143667e-05 -4.569205075e-05 -3.422235237e-05 -5.46591275e-05 1.642204515e-05 7.591704388e-05 -5.792959519e-06 2.922159465e-05 1.121707015e-05 -2.265469482e-05 8.233644943e-06 -4.2151513e-05 -1.273536585e-05 -2.990594825e-05 2.010095803e-05 1.71664865e-05 -3.982441254e-05 4.184200684e-05 1.809524109e-06 -3.568311596e-05 -6.857127968e-07 -3.448880158e-06 -3.337807607e-05 -2.300729162e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05     19.0359018 
16           NO_ID 3.817985332e-05 8.824797774e-05 -2.909221403e-05 -9.549222936e-05 2.103966459e-05 5.133590503e-05  0.00012647183 3.507441403e-05 -4.206386623e-05 4.425393678e-05 -4.123153531e-05 -0.0001050878892 -0.0001058034941 -6.504978113e-05 -0.0001053502808 -5.184597695e-06 1.61755866e-05 2.330040877e-05 5.103604767e-05 -9.094064648e-06 6.346979427e-05 8.582641972e-06 -1.316505375e-05 -3.621881947e-05 -3.390137669e-05 2.629477198e-06 4.26345864e-06 -2.579178946e-05 1.997755932e-05 4.476797592e-05 3.379024462e-05 1.566676706e-05 5.284997019e-05 -2.880756629e-05 3.574396523e-06 1.507976151e-05 -1.380447242e-05 3.914795362e-05 -6.409887286e-05 -8.304354036e-06 -1.165662839e-05 3.121384778e-05 7.911929816e-07 -7.021103705e-06 1.110985051e-05 1.004687559e-05 -1.571510306e-05 1.107241202e-05 3.957945985e-05 -5.899763854e-05 -4.764500059e-05 5.195593393e-05 2.268371028e-06 -7.132078632e-06 2.714787181e-05 1.056604355e-05 1.653140365e-05 -3.139122194e-05 -4.147551859e-05 9.071619632e-06 -5.560524175e-05 0.0001037351682 8.951592108e-05 -1.498857463e-05 -3.234045004e-05 -0.0001058862259 8.057632947e-06 -4.991870329e-08 0.0001371345009 0.0001329068958 6.899512776e-05 3.835960263e-05 5.369611844e-05 -7.599101632e-05 -8.005958935e-05 -5.371471374e-05 -4.569231037e-05 -3.422233625e-05 -5.465924178e-05 1.642164945e-05 7.591676012e-05 -5.792768067e-06 2.922168088e-05 1.121696929e-05 -2.265447656e-05 8.234113876e-06 -4.21512049e-05 -1.273540738e-05 -2.990594098e-05 2.010105936e-05 1.716632422e-05 -3.982472219e-05 4.184181001e-05 1.809515601e-06 -3.568316866e-05 -6.858300262e-07 -3.44885193e-06 -3.337795964e-05 -2.300723363e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05     19.0359018 
17           NO_ID 4.115794293e-05 9.345862291e-05 -3.357634656e-05 -9.971026815e-05 2.018070321e-05 5.326950396e-05 0.0001384233871 3.30999659e-05 -4.222772551e-05 4.628847482e-05 -4.761193013e-05 -0.0001145653971 -0.000108896848 -7.034911392e-05 -0.0001137848182 -1.059758903e-05 1.197267309e-05 1.676582714e-05 4.558880808e-05 -1.044999885e-05 6.232555503e-05 9.263775487e-06 -7.900494564e-06 -2.785997176e-05 -2.974039658e-05 3.39161275e-06 4.99147974e-06 -2.740236184e-05 1.392389471e-05 3.555272989e-05 2.630871436e-05 1.041802005e-05 4.927245552e-05 -2.878942018e-05 5.268235979e-06 1.746277497e-05 -1.059888627e-05 4.356581476e-05 -5.933886788e-05 -7.074476829e-06 -1.2298011e-05 2.97323733e-05 1.590725653e-07 -5.897517195e-06 1.033318143e-05 7.829431496e-06 -1.830141758e-05 1.462761506e-05 4.268241106e-05 -5.864267761e-05 -4.860832954e-05 5.076015334e-05 1.221536718e-05  6.8619062e-07 3.084124734e-05 9.98559495e-06 1.286202211e-05 -3.248164215e-05 -3.949240723e-05 9.693594993e-06 -5.432911769e-05 0.0001082211397 9.201520155e-05 -1.290660458e-05 -3.934721923e-05 -0.0001090178053 1.04763538e-05 3.80392238e-06 0.0001496662254 0.0001372442426 6.841714618e-05 4.110393011e-05 5.448000931e-05 -7.756603785e-05 -7.861416735e-05 -4.978162628e-05 -4.317380368e-05 -3.270928209e-05 -5.443725207e-05 1.247641771e-05 6.71382302e-05 -1.176054901e-05 2.703481381e-05 9.589192991e-06 -2.062513446e-05 1.570059427e-05 -3.143435657e-05 -5.200191076e-06 -2.68544258e-05 2.088302663e-05 1.455336709e-05 -4.438891315e-05 3.595279548e-05 -3.680534823e-06 -3.945889076e-05 -1.836186253e-06 -7.141246293e-07 -3.030328794e-05 -2.185071745e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    18.07874668 
18           NO_ID 5.064614615e-05 0.0001100597555 -4.786280743e-05 -0.0001131489535 1.744404945e-05 5.942995647e-05 0.0001765010871 2.680936768e-05 -4.274978168e-05 5.277051967e-05 -6.793988886e-05 -0.0001447607681 -0.0001187522834 -8.723280546e-05 -0.0001406572818 -2.784339712e-05 -1.417823091e-06 -4.053371271e-06 2.823388493e-05 -1.477000962e-05 5.868000508e-05 1.143386909e-05 8.872408197e-06 -1.22865568e-06 -1.648350037e-05 5.819779106e-06 7.310957343e-06 -3.25336507e-05 -5.363100493e-06 6.192925928e-06 2.472534535e-06 -6.304505049e-06 3.787448209e-05 -2.87316066e-05 1.066481402e-05 2.505506366e-05 -3.858783312e-07 5.764113479e-05 -4.417347644e-05 -3.156084032e-06 -1.434145806e-05 2.501239078e-05 -1.854865145e-06 -2.317766907e-06 7.858711179e-06 7.646473859e-07 -2.654142409e-05 2.595450356e-05 5.256842376e-05 -5.751177095e-05 -5.16774987e-05 4.695039247e-05 4.39065294e-05 2.559522199e-05 4.260835385e-05 8.136283814e-06 1.171360541e-06 -3.595572452e-05 -3.317420797e-05 1.167521053e-05 -5.026338224e-05 0.0001225134595 9.997791727e-05 -6.273441219e-06 -6.167080876e-05 -0.0001189950274 1.818240633e-05 1.608227266e-05 0.0001895923406 0.0001510630434  6.6575695e-05 4.984736641e-05 5.697748817e-05 -8.258406158e-05 -7.400904814e-05 -3.725079677e-05 -3.514983315e-05 -2.788868659e-05 -5.37299921e-05 -9.310351925e-08 3.916980521e-05 -3.077391858e-05 2.006744817e-05 4.403092378e-06 -1.415964389e-05 3.948882519e-05 2.70955722e-06 1.880703267e-05 -1.713228848e-05 2.33743769e-05 6.228477118e-06 -5.893044045e-05 1.719037595e-05 -2.11718534e-05 -5.148835371e-05 -5.501224947e-06 7.998725481e-06 -2.050737385e-05 -1.816605314e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    16.76107157 
19           NO_ID 5.064392361e-05 0.0001100558668 -4.785946093e-05 -0.0001131458056 1.744469049e-05 5.942851343e-05 0.0001764921676 2.681084121e-05 -4.274965939e-05 5.27690013e-05 -6.793512718e-05 -0.0001447536951 -0.0001187499749 -8.722885058e-05 -0.0001406509871 -2.783935741e-05 -1.414686464e-06 -4.048494524e-06 2.82379502e-05 -1.476899769e-05 5.868085902e-05 1.143336076e-05 8.868479265e-06 -1.234893874e-06 -1.64866057e-05 5.819210325e-06 7.310414022e-06 -3.253244874e-05 -5.358582654e-06 6.19980325e-06 2.478117988e-06 -6.300587918e-06 3.787715198e-05 -2.873162014e-05 1.066354991e-05 2.505328523e-05 -3.882706548e-07 5.763783775e-05 -4.417702882e-05 -3.157001888e-06 -1.43409794e-05 2.501349641e-05 -1.854393395e-06 -2.318605438e-06 7.859290806e-06 7.663022606e-07 -2.653949393e-05 2.595185032e-05 5.256610803e-05 -5.751203586e-05 -5.167677977e-05 4.695128487e-05 4.389910597e-05 2.558938723e-05 4.260559749e-05 8.136717002e-06 1.174098994e-06 -3.595491074e-05 -3.317568797e-05 1.167474635e-05 -5.026433461e-05 0.0001225101116 9.997605206e-05 -6.27499499e-06 -6.166557962e-05 -0.0001189926903 1.818060124e-05 1.607939654e-05 0.0001895829882 0.0001510598065 6.657612634e-05 4.984531832e-05 5.697690316e-05 -8.258288614e-05 -7.401012685e-05 -3.725373203e-05 -3.515171271e-05 -2.788981578e-05 -5.373015777e-05 -9.015919949e-08 3.917635662e-05 -3.076946484e-05 2.006908023e-05 4.404307184e-06 -1.416115838e-05 3.948325297e-05 2.701559254e-06 1.880140915e-05 -1.713456582e-05 2.337379332e-05 6.230427164e-06 -5.89270342e-05 1.719477091e-05 -2.116775619e-05 -5.14855359e-05 -5.500366438e-06 7.996684558e-06 -2.050966847e-05 -1.816691625e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    16.76107154 
20           NO_ID 5.729601208e-05 0.000119688875 -5.905744426e-05 -0.0001195248224 1.514458619e-05 6.443644588e-05 0.0002016542046 2.154176776e-05 -4.212286867e-05 5.516720311e-05 -8.437671889e-05 -0.0001650605528 -0.0001247964835 -0.0001010310686 -0.0001613454198 -3.610141303e-05 -6.525121107e-06 -1.826663126e-05 1.681760668e-05 -1.287813405e-05 6.01017957e-05 6.871972449e-06 1.41800432e-05 1.594962906e-05 -1.065028736e-05 -1.428509677e-06 2.871429644e-06 -3.006043677e-05 -1.168250117e-05 -1.254373207e-05 -1.037789735e-05 -7.109970068e-06 4.033393859e-05 -3.1473292e-05 6.985361544e-06 2.757629809e-05 6.562816281e-06 5.979996741e-05 -4.944577608e-05 -1.024476632e-05 -1.783655676e-05 3.146936518e-05 3.675780791e-06 -7.437831587e-06 8.45739629e-06 4.50955209e-06 -2.269254211e-05 1.716671795e-05 4.750801639e-05 -5.190990671e-05 -5.31417597e-05 3.961118854e-05 6.817838087e-05 4.666987151e-05 4.470429323e-05 1.124537081e-06 -7.9476098e-06 -3.603301689e-05 -2.662382473e-05 1.346199732e-05 -4.525364152e-05 0.0001297217768 0.0001053532301 -2.70623442e-06 -7.711690468e-05 -0.0001239302793 2.195366188e-05 2.591574681e-05 0.0002170044216 0.0001597084272 6.75203889e-05 5.850692457e-05 5.685258349e-05 -8.877363151e-05 -7.106365838e-05 -2.933256685e-05 -3.459942888e-05 -2.941332274e-05 -4.978603572e-05 -3.997935199e-06 2.11956219e-05 -4.077632632e-05 2.369820005e-05 7.139675146e-06 -1.501396303e-05 4.993954661e-05 2.467240721e-05 3.110796223e-05 -2.074227568e-05 1.679198597e-05 4.748876373e-06 -6.262260674e-05 5.698802827e-06 -3.076285472e-05 -4.960481384e-05 5.271917397e-06 1.643782274e-05 -1.931949078e-05 -1.945368374e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    30.87630116 
21           NO_ID 5.103642439e-05 0.0001106242542 -4.852018834e-05 -0.000113522194 1.730897481e-05 5.97240022e-05 0.0001779768321 2.649994405e-05 -4.271267614e-05 5.291050514e-05 -6.890524921e-05 -0.0001459518838 -0.0001191067439 -8.804323863e-05 -0.0001418720444 -2.832685292e-05 -1.716223281e-06 -4.887423498e-06 2.756410262e-05 -1.46574289e-05 5.876470017e-05 1.116421995e-05 9.181883543e-06 -2.209358241e-07 -1.614223874e-05 5.391564817e-06 7.048495553e-06 -3.238658979e-05 -5.731720047e-06 5.09385701e-06 1.71955982e-06 -6.348344819e-06 3.802211257e-05 -2.889339014e-05 1.044652156e-05 2.520215344e-05 2.187227331e-08 5.776541235e-05 -4.448790674e-05 -3.575209354e-06 -1.454723295e-05 2.539441941e-05 -1.528090206e-06 -2.62066099e-06 7.894581507e-06 9.871695091e-07 -2.631250783e-05 2.543349111e-05 5.226765967e-05 -5.718148703e-05 -5.176321966e-05 4.651818878e-05 4.533168378e-05 2.683322314e-05 4.272942923e-05 7.722969335e-06 6.358803835e-07 -3.595951933e-05 -3.278910089e-05 1.178020156e-05 -4.996868296e-05 0.0001229356298 0.0001002933278 -6.06442333e-06 -6.257727182e-05 -0.0001192840285 1.840322745e-05 1.665978196e-05 0.0001912009664 0.0001515701109 6.663184175e-05 5.035638898e-05 5.696956778e-05 -8.294816577e-05 -7.383627301e-05 -3.678635046e-05 -3.511912567e-05 -2.7979709e-05 -5.349743823e-05 -3.207341737e-07 3.811541877e-05 -3.135991112e-05 2.028321333e-05 4.565705227e-06 -1.421147739e-05 4.010021761e-05 3.99793031e-06 1.952754677e-05 -1.734743565e-05 2.298543941e-05 6.143009529e-06 -5.914508829e-05 1.651646116e-05 -2.173390675e-05 -5.13745655e-05 -4.864757062e-06 8.494746683e-06 -2.043944305e-05 -1.824284086e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    16.70534591 
22           NO_ID 5.103648262e-05 0.0001106243385 -4.852028637e-05 -0.0001135222498 1.730895467e-05 5.972404604e-05 0.0001779770523 2.649989792e-05 -4.271267066e-05 5.291052614e-05 -6.890539314e-05 -0.0001459520616 -0.0001191067969 -8.804335945e-05 -0.0001418722255 -2.832692525e-05 -1.716268019e-06 -4.887547968e-06 2.756400264e-05 -1.465741235e-05 5.876471261e-05 1.116418002e-05 9.181930043e-06 -2.207853848e-07 -1.614218764e-05 5.391501368e-06 7.048456692e-06 -3.238656815e-05 -5.731775408e-06 5.093692923e-06 1.719447274e-06 -6.348351904e-06 3.802213408e-05 -2.889341414e-05 1.044648936e-05 2.520217553e-05 2.193312552e-08 5.776543128e-05 -4.448795287e-05 -3.575271403e-06 -1.454726355e-05 2.539447593e-05 -1.528041793e-06 -2.620705805e-06 7.894586743e-06 9.872022788e-07 -2.631247415e-05 2.543341421e-05 5.226761539e-05 -5.718143798e-05 -5.176323248e-05 4.651812452e-05 4.533189633e-05 2.683340768e-05 4.272944761e-05 7.722907947e-06 6.358005289e-07 -3.595952001e-05 -3.278904353e-05 1.17802172e-05 -4.996863909e-05 0.0001229356929 0.0001002933749 -6.064392088e-06 -6.257740708e-05 -0.0001192840717 1.840326048e-05 1.665986807e-05 0.0001912012065 0.0001515701867 6.663185001e-05 5.03564648e-05 5.696956669e-05 -8.294821996e-05 -7.383624721e-05 -3.678628112e-05 -3.511912084e-05 -2.797972234e-05 -5.34974037e-05 -3.207683837e-07 3.811526136e-05 -3.135999873e-05 2.028324511e-05 4.565729173e-06 -1.421148486e-05 4.010030915e-05 3.998122651e-06 1.952765451e-05 -1.734746723e-05 2.29853818e-05 6.142996559e-06 -5.914512064e-05 1.651636052e-05 -2.173399075e-05 -5.137454904e-05 -4.864662758e-06 8.49482058e-06 -2.043943263e-05 -1.824285213e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    16.70534591 
